text,date,retweets,favorites,negative,neutral,positive,compound
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:09:29,0,0,0.0,0.75,0.25,0.6514
Mate ma tronche sur Snapchat j'suis au bout mdrrrr,2018-02-18 11:09:28,0,0,0.0,1.0,0.0,0.0
What if you can go live on Snapchat,2018-02-18 11:09:25,0,0,0.0,1.0,0.0,0.0
"That Snapchat image somehow happened with like, one of the cute flower crown filters",2018-02-18 11:09:25,0,0,0.0,0.686,0.314,0.6705
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:09:23,0,0,0.0,0.75,0.25,0.6514
"Me and this boy are having completely separate conversations via text messages, fb messenger, and snapchat hahahaha Love is dumb hahaha",2018-02-18 11:09:21,0,0,0.113,0.619,0.268,0.6705
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:09:21,0,0,0.0,0.75,0.25,0.6514
"I hate when ""someone is typing. ..."" on Snapchat and they never send it. Like wtf now I'm curious.",2018-02-18 11:09:18,0,3,0.371,0.54,0.089,-0.8079
"Holy crap, the Snapchat UX department is drunk AF lately.",2018-02-18 11:09:18,0,2,0.385,0.615,0.0,-0.6124
"I want an app that is a happy medium between Snapchat and IG stories. I update both, but I feel like IG stories gets more love.",2018-02-18 11:09:16,0,0,0.0,0.581,0.419,0.9184
Who would suck my # cock # dmme # dmmegirls # horny # hornyrn # sex # porn # masturbate # bigdick # whitecock # pussy # snapme # snapchat pic.twitter.com/Lhsdsa0KXU,2018-02-18 11:09:16,0,0,0.22,0.78,0.0,-0.5423
Omg myfriends put a video of me shaking my ass to Mr. Mr. by Girls Generation on their snapchat storiesgevsnd,2018-02-18 11:09:12,0,0,0.234,0.766,0.0,-0.6369
Anyone else Snapchat not letting u start a new streak????!,2018-02-18 11:09:11,0,4,0.0,1.0,0.0,0.0
Check out our new Snapchat series tomorrow! pic.twitter.com/qxj5sIgtRY,2018-02-18 11:09:10,0,0,0.0,1.0,0.0,0.0
How to use Snapchat's new ad tool for small businesses http://crwd.fr/2sknupm pic.twitter.com/MlKhf8b4fD,2018-02-18 11:09:08,0,0,0.0,1.0,0.0,0.0
# Snapchatmenow # snapchat # xoxoLGBTpic.twitter.com/KsM96tUH3a,2018-02-18 11:09:05,0,0,0.0,1.0,0.0,0.0
I liked a @ YouTube video http://youtu.be/u761hzudJrg?a  Peter Discovers SNAPCHAT | Family Guy,2018-02-18 11:09:04,0,0,0.0,0.741,0.259,0.4215
Why do boys think Snapchat is a good source of communication???,2018-02-18 11:09:03,0,4,0.0,0.723,0.277,0.533
My Snapchat memories make me so happy yet so sad. So many days I wish I could go back to,2018-02-18 11:09:02,474,1238,0.13,0.575,0.295,0.6499
"Between Snapchat and instagram, I swear they’re trying to turn ya off social media",2018-02-18 11:09:02,0,0,0.091,0.909,0.0,-0.0516
snapchat tryna tell me to get those sunglasses pic.twitter.com/Vh8XRvkN3x,2018-02-18 11:09:00,0,2,0.0,1.0,0.0,0.0
Okay....okay...actually I meant Snapchat.,2018-02-18 11:08:54,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:08:50,0,0,0.0,0.75,0.25,0.6514
My FBI agent got my back coz Snapchat still ain’t update on my phone,2018-02-18 11:08:49,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:08:49,0,0,0.0,0.75,0.25,0.6514
@ iHeartRadio something went wrong in you snapchat story.... the math is just.... pic.twitter.com/j0dffhF52b,2018-02-18 11:08:49,0,1,0.205,0.795,0.0,-0.4767
I hate DJ khaled more than anything and I hate him more that he's on my Snapchat. One more thing that I hate about the update. Just a constant reminder of what a fat fuck he is,2018-02-18 11:08:43,0,2,0.343,0.657,0.0,-0.9393
je hais la mise à jour snapchat putain,2018-02-18 11:08:41,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:08:40,0,0,0.0,0.75,0.25,0.6514
Super # horny # dm # snapchat my big dick need some loving,2018-02-18 11:08:39,0,0,0.182,0.387,0.431,0.6705
Do you know If it’s possible for me to send it to her on Snapchat ??,2018-02-18 11:08:37,0,0,0.0,1.0,0.0,0.0
Well it's official @ DILLONFRANCIS left Snapchat. I'll be getting an Instagram. Nice one Snapchat. NICE ONE,2018-02-18 11:08:37,0,0,0.0,0.607,0.393,0.8143
reply with ur instagram and snapchat please xx,2018-02-18 11:08:36,0,8,0.0,0.753,0.247,0.3182
@axmasis snap chat?,2018-02-18 11:08:35,0,0,0.0,1.0,0.0,0.0
Has my day really started if @ CodyGesuelli hasn’t sent me a snapchat of his bedroom ceiling light?,2018-02-18 11:08:35,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:08:34,0,0,0.0,0.75,0.25,0.6514
Y’all new update is shit @ Snapchat we about to start a petition soon and get y’all out of here if we don’t get the old update back,2018-02-18 11:08:34,0,0,0.126,0.874,0.0,-0.5574
Why does @ arielwinter1 outfits always have to be news on Snapchat??? Let the girl live dammit you don’t buy her clothes for her!,2018-02-18 11:08:34,0,0,0.0,1.0,0.0,0.0
Snapchat ne retirera jamais sa nouvelle MAJ tout simplement parce que les contrats qu'ils ont signé avec les stars de télé réalité etc valent trop cher pour revenir en arrière et tout annuler.,2018-02-18 11:08:31,0,0,0.088,0.912,0.0,-0.25
When is @ Snapchat going to realize everyone isn’t getting used to the new update and still vehemently hates it? CHANGE IT BACK. I won’t give up on this. pic.twitter.com/5c7ocz29NZ,2018-02-18 11:08:29,1,11,0.097,0.903,0.0,-0.4404
What's the point of blocking me on Snapchat but keep me on twitter. Nah delete me out your life for good . YOU PLAYING YOURSELF,2018-02-18 11:08:28,1,2,0.111,0.655,0.234,0.6956
"i barely use snapchat anymore because the update messed up my views, ugh!",2018-02-18 11:08:26,0,6,0.355,0.645,0.0,-0.6696
every time you send me a snapchat,2018-02-18 11:08:26,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:08:25,0,0,0.0,0.75,0.25,0.6514
Can we all go back to Twitter. The new snapchat update gives me… https://www.instagram.com/p/BfWWXzWj4W7Z5v8A7b0peSs11Df82O2kMNMGCU0/ …,2018-02-18 11:08:20,0,0,0.0,1.0,0.0,0.0
some stuff just defos doesn’t belong on snapchat oh godddd,2018-02-18 11:08:19,8,46,0.0,1.0,0.0,0.0
ICYMI: # SocialMedia # SMM # Weekly_News # news Snapchat Rolls Out New Analytics http://bit.ly/2BBBtf4 pic.twitter.com/zvhaKio0gl,2018-02-18 11:08:16,0,0,0.0,1.0,0.0,0.0
ICYMI: # SocialMedia # SMM # Weekly_News # news Snapchat Rolls Out New Analytics http://bit.ly/2EDuFAB pic.twitter.com/sgdeoYIdqa,2018-02-18 11:08:16,1,0,0.0,1.0,0.0,0.0
ICYMI: # SocialMedia # SMM Snapchat Rolls Out New Analytics http://bit.ly/2BBB9wN pic.twitter.com/uWzJPMHMDo,2018-02-18 11:08:16,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:08:16,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:08:14,0,0,0.0,0.75,0.25,0.6514
"I can think of a few ""subscribe to my Snapchat premium"" accounts that might give them the time of day! That or maybe search for chivers...",2018-02-18 11:08:13,1,1,0.0,1.0,0.0,0.0
Okay but can we have the old Snapchat back ?,2018-02-18 11:08:11,0,1,0.0,0.847,0.153,0.1154
Snapchat lança mapa para assistir a snaps no navegador pic.twitter.com/CrSpKaI0vl,2018-02-18 11:08:10,0,1,0.216,0.784,0.0,-0.296
I swear between your twitter & Snapchat you make me crave EVERYTHING,2018-02-18 11:08:10,0,3,0.118,0.882,0.0,-0.0516
Bon maintenant qui créer une appli identique à snapchat histoire qu’on se barre tous de la # snapchatmiseajour ?,2018-02-18 11:08:09,1,3,0.0,1.0,0.0,0.0
"I find it so disturbing that people Snapchat while they’re driving. No view, whether it’s of your steering wheel (that no one wants to see) or of the road you’re driving on, is worth putting someone’s life in danger because you want a video for your story.",2018-02-18 11:08:08,5,16,0.222,0.719,0.059,-0.8702
i need new snapchat followers ...,2018-02-18 11:08:06,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:08:04,0,0,0.0,0.75,0.25,0.6514
Damn all this time I thought you could do this on Snapchat,2018-02-18 11:08:02,1,7,0.213,0.787,0.0,-0.4019
@ Yalujb I’m actually just really curious on how inputting 00 in zero-dep.plist from 0644 gives us the old Snapchat layout back,2018-02-18 11:08:02,0,0,0.0,0.885,0.115,0.3804
Snapchat done you a dirty @ Manny_Officialpic.twitter.com/DDw4r9zNnA,2018-02-18 11:07:56,0,6,0.42,0.58,0.0,-0.4404
Snapchat is dying after that last update that they did,2018-02-18 11:07:53,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:07:49,0,0,0.0,0.75,0.25,0.6514
Im ia on my Snapchat and i logged out of my instagram too. I just realized how boring life is without my social media. I don’t even know why i wanna take a break i just did,2018-02-18 11:07:48,0,1,0.071,0.929,0.0,-0.3182
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:07:48,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:07:47,0,0,0.0,0.75,0.25,0.6514
Se acuerdan cuando todos andábamos obsesionados con el filtro de perrito de snapchat? ahre,2018-02-18 11:07:47,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:07:45,0,0,0.0,0.75,0.25,0.6514
# Snapchat: natalievaughn97 # pics # paypig # sext # snapchatmenow # nudes # findom # snapchatslut # snapchatgirl # snapchatsexting # horny # sexting,2018-02-18 11:07:44,1,1,0.0,1.0,0.0,0.0
20180217_160021 - Streamable - teenmomcentral: Leah talking about Jenelle’s podcast on her Snapchat story... https://tmblr.co/ZQHZpi2VHmh1W,2018-02-18 11:07:44,0,2,0.0,1.0,0.0,0.0
# Snapchatmenow: michelehayes97 # pics # paypig # sext # snapchat # nudes # findom # snapchatslut # snapchatgirl # snapchatsexting # horny # sexting,2018-02-18 11:07:42,1,1,0.0,1.0,0.0,0.0
Add me: Snapchat: jannicelevy Instagram: jannice_angel,2018-02-18 11:07:40,0,0,0.0,1.0,0.0,0.0
"@ Snapchat Stories and conversations are two completely different things, why put them together!? Not only is it poor design but it's confusing.",2018-02-18 11:07:38,0,0,0.19,0.81,0.0,-0.5707
Snapchat @lelexo420,2018-02-18 11:07:36,0,0,0.0,1.0,0.0,0.0
Hey @ Snapchat I like the update. Don't be to down on your self,2018-02-18 11:07:34,0,0,0.0,0.815,0.185,0.3612
hey @ Snapchat can you please take back this stupid update. you used to have an app that was rated 5 stars and now it’s only 1.8 stars. no one likes it.,2018-02-18 11:07:34,0,0,0.166,0.697,0.137,-0.2732
I live for @ KrisMilicevic drunk Snapchat’s,2018-02-18 11:07:30,0,1,0.375,0.625,0.0,-0.34
"1 outside of Zuckerberg's monopoly craze. And one that is as nearly interactive, informative and personal as Twitter is without the complications & an unattractive UI as the likes of FB. In 2018, there should be someone out there trying to do to Twitter what Mark did to Snapchat.",2018-02-18 11:07:30,0,0,0.088,0.858,0.055,-0.1779
@ MannyMua733 I was looking through my Snapchat memories and found this pic from last year! I was in a waiting room and my mom had this magazine that you were in! pic.twitter.com/yHSYFFsBxx,2018-02-18 11:07:26,0,2,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:07:24,0,0,0.0,0.75,0.25,0.6514
Via Snapchat ofc,2018-02-18 11:07:24,0,1,0.0,1.0,0.0,0.0
Why doesn’t snapchat have a filter for dogs yet?,2018-02-18 11:07:24,0,2,0.0,1.0,0.0,0.0
"Guys will turn a few dials and flip a patty every 5 minutes and post a snapchat story that says ""Barbecue God""",2018-02-18 11:07:12,0,2,0.0,0.89,0.11,0.2732
Still don’t know what a streak is on Snapchat,2018-02-18 11:07:12,0,0,0.0,1.0,0.0,0.0
@ Snapchat Fuck you and your motherfucking update,2018-02-18 11:07:12,0,0,0.593,0.407,0.0,-0.8074
I just watched The Dodo’s Snapchat story all about people going above and beyond to save animals that are trapped or hurt and literally... my eyes are WATERING I could watch this forever. I love animals and when people AREN’T AWFUL TO THEM,2018-02-18 11:07:11,26,145,0.199,0.661,0.14,-0.4824
It actually scares me that people don’t understand the Snapchat update. Not liking it is one thing but damn,2018-02-18 11:07:10,0,0,0.227,0.693,0.08,-0.5267
the dude that works at my gym ( nick it’s nick ) rly gave me his snapchat so i could see his funny videos and that makes me happy he’s too pure for this world,2018-02-18 11:07:07,0,4,0.0,0.82,0.18,0.765
# KIK: daniellejenkins96 # pics # paypig # sext # kikme # kik # nudes # snapchat # findom # kikslut # kikchat # kikgirl # kiksexting # horny # sexting,2018-02-18 11:07:03,0,1,0.0,1.0,0.0,0.0
Very missed ima start a snapchat after dark I needa be a freak somewhere ! Lmao,2018-02-18 11:07:03,0,0,0.306,0.484,0.21,-0.1986
Snapchat *,2018-02-18 11:07:03,0,0,0.0,1.0,0.0,0.0
"Snapchat no es para señoras, y no por la edad, sino porque el botox no deja que levanten las cejas y no pueden usar bien los filtros.",2018-02-18 11:07:03,0,0,0.295,0.705,0.0,-0.7783
"Absolute cheek of lassies who send ‘insta’ on snapchat but don’t even bother to like yours that you uploaded 5 min before, cya x",2018-02-18 11:07:02,0,8,0.118,0.759,0.123,0.0387
just deleted my snapchat app i feel amazing. instagram stories won my heart.,2018-02-18 11:07:00,2,34,0.0,0.571,0.429,0.8176
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:54,0,0,0.0,0.75,0.25,0.6514
So on discover on Snapchat they have a song called twinkle twinkle little dick and I just kinda died laughing..,2018-02-18 11:06:54,0,2,0.283,0.717,0.0,-0.7441
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:50,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:48,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:47,0,0,0.0,0.75,0.25,0.6514
Unpopular opinion probably but got used to the new snapchat update and it’s not so bad after all,2018-02-18 11:06:46,0,1,0.0,0.777,0.223,0.7073
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:44,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:41,0,0,0.0,0.75,0.25,0.6514
"Kullanmayı bilmediğim Snapchat hesabımin olduğunu Gmail den öğrendim,,ne zaman açtım ki benondan da eksik kalmamışım çok şükür",2018-02-18 11:06:36,0,1,0.0,1.0,0.0,0.0
My snapchat won’t show me when people send me messages and it is saying they’re leaving me on read but they can show me where they snap chatted me back.,2018-02-18 11:06:36,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:33,0,0,0.0,0.75,0.25,0.6514
So we’re watching what happened to Monday bubbah going be like “they gotta share one snap chat”,2018-02-18 11:06:29,0,1,0.0,0.761,0.239,0.5719
Haven’t posted my mug anywhere without a snapchat filter in a long time so here you go. pic.twitter.com/HjNg5wiFci,2018-02-18 11:06:27,0,2,0.0,1.0,0.0,0.0
These Snapchat ads are getting wild pic.twitter.com/x2HJAJfpSJ,2018-02-18 11:06:24,1,3,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:19,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:18,0,0,0.0,0.75,0.25,0.6514
@ Snapchat @ snapchatsupport Is it true that Snapchat will reverse into the old version again 20th February? Cause everyone on snapchat is saying that it is (True or False?),2018-02-18 11:06:16,0,1,0.0,0.895,0.105,0.4871
My mom doesn’t know how Bitmojis work yet but she does play with a lot of the Snapchat filters,2018-02-18 11:06:14,0,0,0.0,0.846,0.154,0.4767
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:11,0,0,0.0,0.75,0.25,0.6514
"bruh....tell me why I liked and retweeted this girl picture yesterday, got on Snapchat today and saw her story pop up in the Discovery section wtf",2018-02-18 11:06:09,0,0,0.128,0.777,0.095,-0.25
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:06:09,0,0,0.0,0.75,0.25,0.6514
Je vous souhaite un bon voyage une bonne installation à Dubai et oublier tous ces rageurs et jaloux je vais voyagé avec vous par Snapchat moi qui sûr cloué au lit h24 pour causse de santé merci à vous @ JessicaThivenin @ ThibaultGarcia,2018-02-18 11:06:07,0,29,0.0,1.0,0.0,0.0
We want to connect with you! Follow us on Snapchat and stay updated with new events and the latest open positions # Cookeville # Spartapic.twitter.com/k3HXfjkeh8,2018-02-18 11:06:00,0,0,0.0,0.933,0.067,0.1511
I feel like whoever at Snapchat created the new update was payed under the table by instagram. Like how was this update supposed to sway people towards Snapchat and away from Instagram stories?!,2018-02-18 11:05:58,0,1,0.0,0.799,0.201,0.7424
As much as a hate the new Snapchat I’m used to it now,2018-02-18 11:05:56,0,3,0.252,0.748,0.0,-0.5719
I’m Happy I Saved That Filter Before SnapChat Took It Away! Lol,2018-02-18 11:05:55,0,0,0.0,0.455,0.545,0.8622
Who the hell is Ariel Winter and whyyy is she always on my Snapchat stories!,2018-02-18 11:05:48,0,1,0.259,0.741,0.0,-0.7088
Love a filter # snapchat https://www.instagram.com/p/BfWWE01nFrgY7d_YuCLStUYWu1lT5ZEZesXGNY0/ …,2018-02-18 11:05:45,0,0,0.0,0.417,0.583,0.6369
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:05:43,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:05:42,0,0,0.0,0.75,0.25,0.6514
Una de snapchat pic.twitter.com/kYWWLWIe0s,2018-02-18 11:05:37,0,11,0.0,1.0,0.0,0.0
Snapchat: queen_afua1,2018-02-18 11:05:37,0,0,0.0,1.0,0.0,0.0
"You been smashing it this year Harv, proper bookings in India! Snapchat updates been quality too. Carry on 22g!",2018-02-18 11:05:34,0,0,0.0,1.0,0.0,0.0
When you join # SnapChat to properly stalk your 13yr. old and then you # normalizebreastfeeding at the same damn... https://fb.me/H957L7oA,2018-02-18 11:05:25,0,0,0.0,0.891,0.109,0.296
"| no había visto esto hasta que entré en mi otra cuenta, ajdjaj es verdad pero es que desinstale el snapchat. https://twitter.com/nostalgcirl/status/965276611737210880 …",2018-02-18 11:05:25,0,0,0.099,0.901,0.0,-0.296
« Snapchat de Douceur »,2018-02-18 11:05:25,0,0,0.0,1.0,0.0,0.0
"Sinds die snapchat update, bekijk ik amper nog de verhalen",2018-02-18 11:05:25,2,4,0.302,0.698,0.0,-0.5994
Snapchat me my love,2018-02-18 11:05:23,0,0,0.0,0.417,0.583,0.6369
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:05:21,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:05:21,0,0,0.0,0.75,0.25,0.6514
Snapchat e instagram,2018-02-18 11:05:21,0,1,0.0,1.0,0.0,0.0
Opt einde van een Snapchat gesprek in de zin van die chat zelf weet ik enkel en alleen hoe slecht mijn geheugen is,2018-02-18 11:05:21,1,9,0.151,0.849,0.0,-0.5994
Ok. If Snapchat wants to change format that’s fine but at least make it work,2018-02-18 11:05:20,0,6,0.0,0.813,0.188,0.25
"@ truthorange WTF is up with your Snapchat story today? ""Thanks to cigarettes, Dick hooked up with Rick."" Did smoking cigarettes make him gay? This implies that being gay is a bad thing if your whole campaign is ""smoking cigs=bad things happen to you"" Better rethink that...",2018-02-18 11:05:19,0,0,0.203,0.696,0.101,-0.7841
Snapchat began sharing in-depth analytics to high-profile users with the goal of gaining market share. Social media influencers will be able to use data to analyze the performance of their posts. # stratcomm4337 http://cnnmon.ie/2F2hmq8  via @ CNNMoney,2018-02-18 11:05:19,0,1,0.0,0.804,0.196,0.7783
if snapchat reads every message they’re gonna laugh at everytime i’ve messed up but they r gonna give me respect because i am good at comebacks,2018-02-18 11:05:18,0,2,0.053,0.625,0.322,0.8625
"why am I seeing people having shots of Sambuca on snap chat, it's a fucking Sunday",2018-02-18 11:05:17,0,3,0.0,1.0,0.0,0.0
While ya here follow my Instagram @ BarbiedollJa & My Snapchat @Jocelyn.Loveee,2018-02-18 11:05:16,0,2,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:05:14,0,0,0.0,0.75,0.25,0.6514
Bin der King of Snapchat,2018-02-18 11:05:13,0,0,0.0,1.0,0.0,0.0
I don't think there's ever a time @ John_MJ10 falls asleep and snores and I don't snapchat it to all my friends # topgirlfriend,2018-02-18 11:05:12,0,1,0.0,0.853,0.147,0.4767
Ese snapchat me descarga los vídeos distorsionado,2018-02-18 11:05:09,0,0,0.0,1.0,0.0,0.0
Snapchat versão web: app lança mapa para assistir a snaps no navegador http://dlvr.it/QGssCY pic.twitter.com/fYnyDkdxzB,2018-02-18 11:05:07,0,0,0.167,0.833,0.0,-0.296
Not Having SnapChat These Past Few Days Is Odd,2018-02-18 11:05:04,0,0,0.223,0.777,0.0,-0.3182
Bye NYC flying home to LA Don’t miss my nasty f*ck Show tonight on my Premium Snapchat. Should he f*ck my p*ssy or A AND see why I’m #1 on @ FanCentrohttp://fancentro.com/nikkidelano,2018-02-18 11:05:03,3,159,0.157,0.843,0.0,-0.6369
You made your account public and unfriended everyone on Snapchat so your stories would appear on the discover page looool you ain’t slick,2018-02-18 11:04:59,0,5,0.0,1.0,0.0,0.0
Sinds de nieuwe update van snapchat krijg ik al m’n meldingen 30 jaar later of net niet???,2018-02-18 11:04:57,0,1,0.0,1.0,0.0,0.0
Going through Snapchat memories is probably one of my favorite things to do,2018-02-18 11:04:54,1,45,0.0,0.8,0.2,0.4588
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:04:52,0,0,0.0,0.75,0.25,0.6514
I didn’t dare to snapchat ghost hunting at night # FailedAttempt,2018-02-18 11:04:48,0,0,0.223,0.777,0.0,-0.3182
this isnt snapchat oomf https://twitter.com/daeihw/status/965300980462972928 …,2018-02-18 11:04:48,0,2,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 11:04:46,0,0,0.0,0.75,0.25,0.6514
Hahahaha omg snap chat pic.twitter.com/bVxuEe4qnY,2018-02-18 11:04:42,0,2,0.0,1.0,0.0,0.0
"I just made me shit on Snapchat lmao, my shit look ight? pic.twitter.com/ZFyVIP22xX",2018-02-18 11:04:37,0,3,0.358,0.448,0.194,-0.5106
The new @ Snapchat is so bad it made me get Instagram # bringbackoldsnapchat,2018-02-18 11:04:35,0,0,0.29,0.71,0.0,-0.6696
check ur snapchat x,2018-02-18 11:04:34,0,0,0.0,1.0,0.0,0.0
Sooooo Snapchat really not about to fix this downgrade or whaaat ? Asking before I delete the app.,2018-02-18 11:04:33,0,1,0.0,1.0,0.0,0.0
Me: logs out of snapchat bc I feel bad Also me: gets bored really easily,2018-02-18 11:04:29,0,0,0.29,0.57,0.14,-0.4417
Snapchat versão web: app lança mapa para assistir a snaps no navegador https://goo.gl/fb/wuqXQv,2018-02-18 11:04:29,0,0,0.167,0.833,0.0,-0.296
Instagram stories are better than Snapchat.,2018-02-18 11:04:28,0,0,0.0,0.633,0.367,0.4404
@ Snapchat https://twitter.com/alyciakaye1/status/965143106487283712 …,2018-02-18 11:04:27,0,1,0.0,1.0,0.0,0.0
Onko vanhemille olemassa Snapchat for Dummies kurssia?Milelelläni osallistun asap,2018-02-18 11:04:25,0,3,0.0,1.0,0.0,0.0
so I actually downloaded bbm cause snapchat is annoying lmaooo pic.twitter.com/l3b0Qv9OVE,2018-02-18 11:04:22,0,2,0.231,0.769,0.0,-0.4019
"¡Hola Javier! Ven a Telcel y déjate consentir, no olvides que nuestra increíbles Planes a partir del Plan Telcel Max Sin Límite 3000 de $399.00 (al mes) te brindan: WhatsApp, Facebook, Twitter, Snapchat, Instagram",2018-02-18 11:04:18,0,0,0.174,0.826,0.0,-0.7263
The most disrespectful thing.. Deleting me on snapchat,2018-02-18 11:04:18,0,1,0.0,1.0,0.0,0.0
Ajoutez-moi sur Snapchat ! Nom d'utilisateur : fredericarrighi https://www.snapchat.com/add/fredericarrighi …,2018-02-18 11:04:12,0,5,0.0,1.0,0.0,0.0
"Some people are so easily 'triggered' by the views of others, that they should NOT be on @ Twitter in the 1st place. Just stay on SnapChat or play your games...i.e., safe houses for those who are intolerant of others opinions. K? @ SayYes2Phil",2018-02-18 11:04:11,1,3,0.0,0.823,0.177,0.8134
Tired of seeing y’all smoking mid on your momma couch via Snapchat,2018-02-18 11:04:08,1,1,0.209,0.791,0.0,-0.4404
@ Lovinfun J’en peux plus de votre équipe de fou fou avec vos conterie sur votre my Story Instagram et Snapchat vous me tuer # LovinFun,2018-02-18 11:04:06,3,0,0.0,1.0,0.0,0.0
